Time Entry,Deal,Symbol,Type,Volume,Price Entry,S / L,T / P,Time Exit,Price Exit,Commission,Swap,Profit,Comment
2020.01.03 20:37:40,2,XAUUSD,buy,0.25,1551.46,1547.53,1558.29,2020.01.03 21:22:40,1547.53,-0.35,0.0,-98.25,XAU_M5_2020-2025
2020.01.07 16:44:40,4,XAUUSD,buy,0.12,1570.71,1562.64,1583.51,2020.01.08 01:22:40,1583.51,-0.17,-10.92,153.6,XAU_M5_2020-2025
2020.01.08 15:24:40,6,XAUUSD,buy,0.08,1570.71,1558.34,1589.03,2020.01.08 18:40:40,1558.34,-0.11,0.0,-98.96,XAU_M5_2020-2025
2020.01.10 17:45:40,8,XAUUSD,buy,0.12,1556.58,1548.6,1571.2,2020.01.10 23:00:00,1560.27,-0.17,0.0,44.28,XAU_M5_2020-2025
2020.01.13 03:33:40,10,XAUUSD,buy,0.18,1556.58,1551.28,1565.03,2020.01.13 10:40:40,1551.28,-0.25,0.0,-95.4,XAU_M5_2020-2025
2020.01.14 20:37:20,12,XAUUSD,buy,0.22,1548.85,1544.47,1555.69,2020.01.14 20:54:40,1544.47,-0.31,0.0,-96.36,XAU_M5_2020-2025
2020.01.15 01:31:40,14,XAUUSD,buy,0.3,1548.85,1545.61,1553.81,2020.01.15 08:03:40,1553.81,-0.42,0.0,148.8,XAU_M5_2020-2025
2020.01.15 15:28:40,16,XAUUSD,buy,0.13,1548.85,1541.33,1559.03,2020.01.15 16:50:40,1549.6,-0.18,0.0,9.75,XAU_M5_2020-2025
2020.01.15 20:00:40,18,XAUUSD,buy,0.26,1554.82,1551.09,1562.14,2020.01.16 16:36:40,1551.09,-0.36,-70.98,-96.98,XAU_M5_2020-2025
2020.01.17 14:16:40,20,XAUUSD,buy,0.47,1558.06,1555.95,1562.33,2020.01.17 15:41:40,1555.95,-0.66,0.0,-99.17,XAU_M5_2020-2025
2020.01.17 20:25:40,22,XAUUSD,buy,0.25,1560.73,1556.74,1567.64,2020.01.17 22:55:40,1556.74,-0.35,0.0,-99.75,XAU_M5_2020-2025
2020.01.20 07:35:40,24,XAUUSD,buy,0.6,1560.73,1559.09,1563.43,2020.01.20 15:00:40,1559.09,-0.84,0.0,-98.4,XAU_M5_2020-2025
2020.01.20 15:30:40,26,XAUUSD,buy,0.3,1560.73,1557.49,1565.68,2020.01.21 03:19:40,1565.68,-0.42,-27.3,148.5,XAU_M5_2020-2025
2020.01.22 23:00:40,28,XAUUSD,buy,0.42,1559.22,1556.88,1563.39,2020.01.23 01:32:40,1563.39,-0.59,-114.66,175.14,XAU_M5_2020-2025
2020.01.23 05:56:20,30,XAUUSD,buy,0.33,1559.22,1556.27,1565.52,2020.01.23 08:26:40,1556.27,-0.46,0.0,-97.35,XAU_M5_2020-2025
2020.01.23 16:44:40,32,XAUUSD,buy,0.1,1563.71,1554.39,1578.26,2020.01.24 23:00:00,1571.55,-0.14,-9.1,78.4,XAU_M5_2020-2025
2020.01.29 16:57:40,34,XAUUSD,buy,0.11,1572.44,1563.86,1585.4,2020.01.30 16:36:40,1573.19,-0.16,-30.03,8.25,XAU_M5_2020-2025
2020.01.30 17:40:40,36,XAUUSD,buy,0.09,1583.03,1572.19,1601.42,2020.01.31 03:03:40,1572.19,-0.13,-8.19,-97.56,XAU_M5_2020-2025
2020.01.31 16:30:40,38,XAUUSD,buy,0.14,1582.19,1575.5,1594.12,2020.01.31 23:00:00,1586.72,-0.2,0.0,63.42,XAU_M5_2020-2025
2020.02.06 11:24:40,40,XAUUSD,buy,0.19,1562.41,1557.19,1571.21,2020.02.07 08:30:20,1563.16,-0.27,-17.29,14.25,XAU_M5_2020-2025
2020.02.07 10:02:40,42,XAUUSD,buy,0.21,1567.59,1562.99,1575.86,2020.02.07 15:30:40,1562.99,-0.3,0.0,-96.6,XAU_M5_2020-2025
2020.02.07 15:35:40,44,XAUUSD,buy,0.08,1567.59,1555.79,1581.75,2020.02.07 23:00:00,1570.01,-0.11,0.0,19.36,XAU_M5_2020-2025
2020.02.10 01:08:40,46,XAUUSD,buy,0.56,1570.22,1568.44,1574.05,2020.02.10 01:32:40,1574.05,-0.79,0.0,214.48,XAU_M5_2020-2025
2020.02.10 04:20:40,48,XAUUSD,buy,0.19,1570.22,1565.09,1579.95,2020.02.11 02:25:40,1570.97,-0.27,-17.29,14.25,XAU_M5_2020-2025
2020.02.11 16:40:40,50,XAUUSD,buy,0.16,1573.96,1567.99,1584.11,2020.02.11 17:28:40,1567.99,-0.23,0.0,-95.52,XAU_M5_2020-2025
2020.02.12 18:31:00,52,XAUUSD,buy,0.19,1568.55,1563.54,1577.46,2020.02.13 12:10:40,1577.46,-0.27,-51.87,169.29,XAU_M5_2020-2025
2020.02.13 17:04:40,54,XAUUSD,buy,0.09,1577.5,1567.0,1592.28,2020.02.14 23:00:00,1582.61,-0.13,-8.19,45.99,XAU_M5_2020-2025
2020.02.17 10:39:40,56,XAUUSD,buy,0.3,1580.59,1577.32,1586.0,2020.02.18 02:38:40,1586.0,-0.43,-27.3,162.3,XAU_M5_2020-2025
2020.02.18 16:10:40,58,XAUUSD,buy,0.18,1591.88,1586.41,1600.92,2020.02.18 18:00:40,1600.92,-0.26,0.0,162.72,XAU_M5_2020-2025
2020.02.19 22:49:40,60,XAUUSD,buy,0.22,1611.29,1606.85,1619.7,2020.02.20 03:11:40,1606.85,-0.32,-60.06,-97.68,XAU_M5_2020-2025
2020.02.20 04:40:40,62,XAUUSD,buy,0.2,1611.29,1606.46,1619.86,2020.02.20 08:47:40,1606.46,-0.29,0.0,-96.6,XAU_M5_2020-2025
2020.02.20 13:00:40,64,XAUUSD,buy,0.29,1611.29,1607.91,1617.89,2020.02.20 14:22:40,1617.89,-0.42,0.0,191.4,XAU_M5_2020-2025
2020.02.20 17:03:40,66,XAUUSD,buy,0.13,1619.15,1611.63,1632.5,2020.02.21 09:04:40,1632.5,-0.19,-11.83,173.55,XAU_M5_2020-2025
2020.02.21 16:45:40,68,XAUUSD,buy,0.1,1645.5,1635.95,1661.87,2020.02.21 23:00:00,1643.53,-0.15,0.0,-19.7,XAU_M5_2020-2025
2020.02.27 16:31:40,70,XAUUSD,buy,0.09,1654.23,1644.09,1673.07,2020.02.27 18:06:40,1644.09,-0.13,0.0,-91.26,XAU_M5_2020-2025
2020.02.27 18:38:40,72,XAUUSD,buy,0.05,1654.23,1636.73,1685.08,2020.02.27 22:37:40,1636.73,-0.07,0.0,-87.5,XAU_M5_2020-2025
2020.03.03 16:53:40,74,XAUUSD,buy,0.11,1605.86,1596.99,1621.87,2020.03.03 17:01:40,1621.87,-0.16,0.0,176.11,XAU_M5_2020-2025
2020.03.05 14:23:40,76,XAUUSD,buy,0.09,1653.13,1642.87,1668.16,2020.03.05 20:14:40,1668.16,-0.14,0.0,135.27,XAU_M5_2020-2025
2020.03.06 22:03:40,78,XAUUSD,buy,0.05,1689.94,1671.53,1719.54,2020.03.06 22:24:40,1671.53,-0.08,0.0,-92.05,XAU_M5_2020-2025
2020.03.24 17:39:40,80,XAUUSD,buy,0.02,1616.58,1573.67,1701.05,2020.03.26 21:18:40,1617.33,-0.03,-7.28,1.5,XAU_M5_2020-2025
2020.03.27 21:05:40,82,XAUUSD,buy,0.07,1630.91,1617.98,1652.76,2020.03.27 22:45:40,1617.98,-0.1,0.0,-90.51,XAU_M5_2020-2025
2020.03.30 01:13:40,84,XAUUSD,buy,0.05,1630.91,1611.57,1658.73,2020.03.30 08:14:40,1611.57,-0.07,0.0,-96.7,XAU_M5_2020-2025
2020.04.02 16:24:20,86,XAUUSD,buy,0.04,1610.44,1589.47,1644.46,2020.04.03 23:00:00,1622.13,-0.06,-3.64,46.76,XAU_M5_2020-2025
2020.04.06 03:02:40,88,XAUUSD,buy,0.09,1621.73,1610.77,1640.36,2020.04.06 14:21:40,1640.36,-0.13,0.0,167.67,XAU_M5_2020-2025
2020.04.06 16:47:40,90,XAUUSD,buy,0.06,1644.52,1629.93,1669.91,2020.04.07 02:15:40,1669.91,-0.09,-5.46,152.34,XAU_M5_2020-2025
2020.04.08 16:06:40,92,XAUUSD,buy,0.05,1655.3,1637.67,1683.78,2020.04.09 16:46:40,1683.78,-0.08,-13.65,142.4,XAU_M5_2020-2025
2020.04.09 17:28:40,94,XAUUSD,buy,0.04,1673.93,1652.62,1708.91,2020.04.13 18:24:40,1708.91,-0.06,-3.64,139.92,XAU_M5_2020-2025
2020.04.14 16:19:40,96,XAUUSD,buy,0.06,1731.15,1716.47,1757.76,2020.04.15 09:36:40,1716.47,-0.09,-5.46,-88.08,XAU_M5_2020-2025
2020.04.16 13:53:40,98,XAUUSD,buy,0.09,1731.11,1721.06,1749.06,2020.04.16 16:20:40,1721.06,-0.14,0.0,-90.45,XAU_M5_2020-2025
2020.04.20 16:32:40,100,XAUUSD,buy,0.05,1689.69,1672.66,1715.96,2020.04.21 12:21:40,1672.66,-0.08,-4.55,-85.15,XAU_M5_2020-2025
2020.04.22 10:49:20,102,XAUUSD,buy,0.05,1697.86,1679.69,1726.1,2020.04.23 11:24:40,1726.1,-0.08,-13.65,141.2,XAU_M5_2020-2025
2020.04.23 16:34:40,104,XAUUSD,buy,0.06,1732.15,1716.39,1759.92,2020.04.24 17:04:20,1716.39,-0.09,-5.46,-94.56,XAU_M5_2020-2025
2020.04.29 22:40:40,106,XAUUSD,buy,0.07,1713.1,1699.99,1737.2,2020.04.30 14:05:40,1713.85,-0.11,-19.11,5.25,XAU_M5_2020-2025
2020.04.30 14:10:20,108,XAUUSD,buy,0.09,1713.1,1702.84,1728.87,2020.04.30 15:42:40,1702.84,-0.14,0.0,-92.34,XAU_M5_2020-2025
2020.05.01 18:08:40,110,XAUUSD,buy,0.05,1690.38,1673.19,1720.3,2020.05.01 23:00:00,1699.04,-0.08,0.0,43.3,XAU_M5_2020-2025
2020.05.05 21:25:40,112,XAUUSD,buy,0.12,1708.15,1699.84,1723.39,2020.05.06 12:31:40,1699.84,-0.18,-10.92,-99.72,XAU_M5_2020-2025
2020.05.07 16:58:20,114,XAUUSD,buy,0.08,1699.54,1687.55,1719.4,2020.05.07 20:04:40,1719.4,-0.12,0.0,158.88,XAU_M5_2020-2025
2020.05.12 16:57:40,116,XAUUSD,buy,0.09,1706.86,1696.03,1724.79,2020.05.13 16:22:40,1707.61,-0.14,-8.19,6.75,XAU_M5_2020-2025
2020.05.13 17:32:40,118,XAUUSD,buy,0.07,1713.46,1700.33,1739.29,2020.05.15 15:33:40,1739.29,-0.11,-25.48,180.81,XAU_M5_2020-2025
2020.05.15 16:09:40,120,XAUUSD,buy,0.06,1745.1,1729.49,1770.49,2020.05.15 23:00:00,1743.8,-0.09,0.0,-7.8,XAU_M5_2020-2025
2020.05.18 01:35:40,122,XAUUSD,buy,0.05,1745.1,1728.32,1769.64,2020.05.18 16:13:40,1745.85,-0.08,0.0,3.75,XAU_M5_2020-2025
2020.05.19 16:29:40,124,XAUUSD,buy,0.07,1740.26,1727.33,1760.86,2020.05.21 05:46:40,1741.01,-0.11,-25.48,5.25,XAU_M5_2020-2025
2020.05.25 17:54:40,126,XAUUSD,buy,0.09,1733.34,1722.73,1751.4,2020.05.26 12:38:40,1722.73,-0.14,-8.19,-95.49,XAU_M5_2020-2025
2020.05.28 07:23:40,128,XAUUSD,buy,0.27,1715.99,1712.33,1723.02,2020.05.28 12:39:40,1723.02,-0.42,0.0,189.81,XAU_M5_2020-2025
2020.05.28 16:20:20,130,XAUUSD,buy,0.07,1726.04,1712.28,1747.75,2020.05.28 20:55:40,1712.28,-0.11,0.0,-96.32,XAU_M5_2020-2025
2020.05.29 11:56:40,132,XAUUSD,buy,0.12,1726.04,1717.73,1740.42,2020.05.29 23:00:00,1731.42,-0.19,0.0,64.56,XAU_M5_2020-2025
2020.06.01 14:10:40,134,XAUUSD,buy,0.11,1733.03,1724.61,1746.83,2020.06.02 18:28:40,1733.78,-0.17,-10.01,8.25,XAU_M5_2020-2025
2020.06.04 20:13:40,136,XAUUSD,buy,0.16,1718.27,1712.24,1731.03,2020.06.05 02:57:40,1712.24,-0.25,-14.56,-96.48,XAU_M5_2020-2025
2020.06.08 19:44:40,138,XAUUSD,buy,0.16,1697.22,1691.19,1709.18,2020.06.09 04:59:40,1697.97,-0.24,-14.56,12.0,XAU_M5_2020-2025
2020.06.09 06:21:40,140,XAUUSD,buy,0.19,1697.22,1692.21,1707.27,2020.06.09 09:31:20,1692.21,-0.29,0.0,-95.19,XAU_M5_2020-2025
2020.06.09 10:06:40,142,XAUUSD,buy,0.1,1697.22,1687.57,1712.6,2020.06.09 15:27:20,1712.6,-0.15,0.0,153.8,XAU_M5_2020-2025
2020.06.09 16:48:40,144,XAUUSD,buy,0.09,1717.87,1706.78,1737.54,2020.06.10 17:59:40,1718.62,-0.14,-8.19,6.75,XAU_M5_2020-2025
2020.06.10 21:12:20,146,XAUUSD,buy,0.05,1725.2,1705.64,1749.08,2020.06.11 14:30:40,1725.95,-0.08,-13.65,3.75,XAU_M5_2020-2025
2020.06.11 14:37:40,148,XAUUSD,buy,0.06,1725.2,1710.9,1743.93,2020.06.11 17:51:20,1743.93,-0.09,0.0,112.38,XAU_M5_2020-2025
2020.06.12 15:28:40,150,XAUUSD,buy,0.08,1739.08,1726.75,1756.64,2020.06.12 23:00:00,1731.08,-0.12,0.0,-64.0,XAU_M5_2020-2025
2020.06.17 22:40:40,152,XAUUSD,buy,0.22,1729.48,1724.96,1737.06,2020.06.18 04:35:20,1724.96,-0.34,-60.06,-99.44,XAU_M5_2020-2025
2020.06.18 11:36:40,154,XAUUSD,buy,0.15,1729.48,1723.14,1740.42,2020.06.18 12:36:40,1730.23,-0.23,0.0,11.25,XAU_M5_2020-2025
2020.06.19 16:15:40,156,XAUUSD,buy,0.11,1736.58,1728.09,1751.61,2020.06.19 23:00:00,1744.22,-0.17,0.0,84.04,XAU_M5_2020-2025
2020.06.22 16:33:20,158,XAUUSD,buy,0.09,1758.53,1748.08,1776.51,2020.06.23 05:35:40,1748.08,-0.14,-8.19,-94.05,XAU_M5_2020-2025
2020.06.23 13:15:40,160,XAUUSD,buy,0.15,1758.53,1751.97,1770.96,2020.06.23 23:11:40,1770.96,-0.24,0.0,186.45,XAU_M5_2020-2025
2020.06.26 18:37:40,162,XAUUSD,buy,0.07,1766.72,1753.13,1791.35,2020.06.26 23:00:00,1771.2,-0.11,0.0,31.36,XAU_M5_2020-2025
2020.06.30 17:14:20,164,XAUUSD,buy,0.09,1773.78,1762.97,1791.17,2020.07.01 16:05:40,1774.53,-0.14,-8.19,6.75,XAU_M5_2020-2025
2020.07.02 16:58:40,166,XAUUSD,buy,0.06,1774.35,1758.27,1801.88,2020.07.07 11:30:40,1775.1,-0.1,-16.38,4.5,XAU_M5_2020-2025
2020.07.07 17:00:40,168,XAUUSD,buy,0.11,1787.16,1778.51,1801.3,2020.07.08 12:41:40,1801.3,-0.18,-10.01,155.54,XAU_M5_2020-2025
2020.07.13 16:13:20,170,XAUUSD,buy,0.1,1810.0,1800.35,1825.2,2020.07.14 03:12:40,1800.35,-0.16,-9.1,-96.5,XAU_M5_2020-2025
2020.07.14 17:29:40,172,XAUUSD,buy,0.07,1805.24,1791.01,1830.74,2020.07.15 07:55:20,1805.99,-0.11,-6.37,5.25,XAU_M5_2020-2025
2020.07.15 14:10:40,174,XAUUSD,buy,0.11,1805.24,1796.5,1818.65,2020.07.16 09:32:40,1805.99,-0.18,-30.03,8.25,XAU_M5_2020-2025
2020.07.17 16:15:40,176,XAUUSD,buy,0.18,1807.64,1802.26,1816.32,2020.07.17 23:00:00,1810.08,-0.29,0.0,43.92,XAU_M5_2020-2025
2020.07.20 03:55:40,178,XAUUSD,buy,0.25,1807.64,1803.68,1813.98,2020.07.20 14:45:40,1813.98,-0.41,0.0,158.5,XAU_M5_2020-2025
2020.07.20 17:35:40,180,XAUUSD,buy,0.12,1818.1,1809.9,1833.54,2020.07.21 15:14:40,1833.54,-0.2,-10.92,185.28,XAU_M5_2020-2025
2020.07.21 19:55:40,182,XAUUSD,buy,0.16,1841.42,1835.35,1852.79,2020.07.22 04:08:40,1852.79,-0.27,-14.56,181.92,XAU_M5_2020-2025
2020.07.22 19:13:40,184,XAUUSD,buy,0.1,1865.72,1856.25,1884.53,2020.07.23 04:46:20,1866.47,-0.17,-27.3,7.5,XAU_M5_2020-2025
2020.07.23 05:08:40,186,XAUUSD,buy,0.13,1865.72,1858.06,1880.77,2020.07.23 11:25:40,1880.77,-0.22,0.0,195.65,XAU_M5_2020-2025
2020.07.23 17:40:40,188,XAUUSD,buy,0.06,1888.57,1873.26,1915.44,2020.07.24 13:25:40,1889.32,-0.1,-5.46,4.5,XAU_M5_2020-2025
2020.07.24 13:37:40,190,XAUUSD,buy,0.11,1888.57,1879.65,1902.99,2020.07.24 16:05:40,1902.99,-0.19,0.0,158.62,XAU_M5_2020-2025
2020.07.27 17:46:40,192,XAUUSD,buy,0.07,1945.15,1932.46,1969.65,2020.07.27 19:46:40,1932.46,-0.12,0.0,-88.83,XAU_M5_2020-2025
2020.07.28 01:28:40,194,XAUUSD,buy,0.11,1945.15,1936.64,1960.15,2020.07.28 02:36:40,1960.15,-0.19,0.0,165.0,XAU_M5_2020-2025
2020.07.28 06:05:40,196,XAUUSD,buy,0.02,1945.15,1908.69,1993.08,2020.07.28 10:39:40,1908.69,-0.03,0.0,-72.92,XAU_M5_2020-2025
2020.07.29 21:09:40,198,XAUUSD,buy,0.07,1964.01,1950.39,1982.16,2020.07.29 22:00:40,1964.76,-0.12,0.0,5.25,XAU_M5_2020-2025
2020.07.29 22:11:40,200,XAUUSD,buy,0.02,1964.01,1916.2,2024.85,2020.07.31 16:23:40,1964.76,-0.04,-7.28,1.5,XAU_M5_2020-2025
2020.08.03 01:15:40,202,XAUUSD,buy,0.05,1983.97,1966.11,2007.14,2020.08.03 13:50:40,1966.11,-0.09,0.0,-89.3,XAU_M5_2020-2025
2020.08.04 17:08:40,204,XAUUSD,buy,0.08,1978.81,1967.2,1999.29,2020.08.04 19:17:40,1999.29,-0.14,0.0,163.84,XAU_M5_2020-2025
2020.08.05 16:41:40,206,XAUUSD,buy,0.05,2044.65,2026.32,2074.52,2020.08.07 01:20:40,2074.52,-0.09,-18.2,149.35,XAU_M5_2020-2025
2020.08.10 16:33:40,208,XAUUSD,buy,0.08,2036.18,2024.54,2056.27,2020.08.10 17:57:40,2036.93,-0.15,0.0,6.0,XAU_M5_2020-2025
2020.08.13 17:00:40,210,XAUUSD,buy,0.03,1942.62,1917.27,1982.95,2020.08.13 21:20:40,1943.37,-0.05,0.0,2.25,XAU_M5_2020-2025
2020.08.13 21:25:40,212,XAUUSD,buy,0.03,1942.62,1910.13,1988.47,2020.08.14 09:53:40,1943.37,-0.05,-2.73,2.25,XAU_M5_2020-2025
2020.08.14 09:59:40,214,XAUUSD,buy,0.04,1942.62,1921.64,1971.72,2020.08.14 23:00:00,1943.0,-0.07,0.0,1.52,XAU_M5_2020-2025
2020.08.17 15:41:40,216,XAUUSD,buy,0.06,1962.37,1947.65,1983.62,2020.08.17 17:28:20,1983.62,-0.11,0.0,127.5,XAU_M5_2020-2025
2020.08.18 16:32:40,218,XAUUSD,buy,0.06,2014.82,1998.4,2041.5,2020.08.18 17:07:40,1998.4,-0.11,0.0,-98.52,XAU_M5_2020-2025
2020.08.21 03:02:40,220,XAUUSD,buy,0.14,1955.26,1948.2,1967.47,2020.08.21 04:03:40,1948.2,-0.25,0.0,-98.84,XAU_M5_2020-2025
2020.08.24 15:04:40,222,XAUUSD,buy,0.11,1955.97,1947.56,1970.4,2020.08.24 15:37:40,1947.56,-0.19,0.0,-92.51,XAU_M5_2020-2025
2020.08.26 16:42:40,224,XAUUSD,buy,0.04,1931.5,1909.79,1966.79,2020.08.27 15:40:40,1932.25,-0.07,-10.92,3.0,XAU_M5_2020-2025
2020.08.27 16:13:40,226,XAUUSD,buy,0.03,1954.14,1921.68,1996.65,2020.08.27 16:34:40,1954.89,-0.05,0.0,2.25,XAU_M5_2020-2025
2020.08.28 11:32:40,228,XAUUSD,buy,0.06,1954.14,1937.92,1981.88,2020.08.28 23:00:00,1963.38,-0.11,0.0,55.44,XAU_M5_2020-2025
2020.08.31 09:35:40,230,XAUUSD,buy,0.08,1964.59,1953.21,1982.29,2020.09.01 05:24:40,1982.29,-0.14,-7.28,141.6,XAU_M5_2020-2025
2020.09.08 19:17:40,232,XAUUSD,buy,0.06,1935.51,1919.67,1965.16,2020.09.10 17:04:40,1965.16,-0.11,-21.84,177.9,XAU_M5_2020-2025
2020.09.10 18:02:40,234,XAUUSD,buy,0.04,1958.32,1938.25,1990.49,2020.09.11 06:04:40,1938.25,-0.07,-3.64,-80.28,XAU_M5_2020-2025
2020.09.11 16:12:40,236,XAUUSD,buy,0.08,1949.38,1937.09,1968.48,2020.09.11 23:00:00,1942.34,-0.14,0.0,-56.32,XAU_M5_2020-2025
2020.09.14 05:05:40,238,XAUUSD,buy,0.13,1949.38,1941.95,1962.35,2020.09.14 12:43:40,1941.95,-0.23,0.0,-96.59,XAU_M5_2020-2025
2020.09.14 15:22:40,240,XAUUSD,buy,0.11,1949.38,1940.42,1964.43,2020.09.15 05:12:40,1964.43,-0.19,-10.01,165.55,XAU_M5_2020-2025
2020.09.16 16:06:40,242,XAUUSD,buy,0.07,1970.62,1956.61,1991.06,2020.09.16 17:28:20,1956.61,-0.12,0.0,-98.07,XAU_M5_2020-2025
2020.09.18 19:26:40,244,XAUUSD,buy,0.12,1956.15,1948.22,1970.98,2020.09.18 23:00:00,1950.64,-0.21,0.0,-66.12,XAU_M5_2020-2025
2020.09.24 18:40:40,246,XAUUSD,buy,0.06,1868.88,1853.56,1897.69,2020.09.25 14:05:40,1853.56,-0.1,-5.46,-91.92,XAU_M5_2020-2025
2020.09.28 16:11:40,248,XAUUSD,buy,0.06,1872.44,1857.94,1896.71,2020.09.29 20:20:40,1896.71,-0.1,-5.46,145.62,XAU_M5_2020-2025
2020.09.30 06:18:40,250,XAUUSD,buy,0.08,1890.24,1879.06,1906.94,2020.10.01 15:24:40,1906.94,-0.14,-21.84,133.6,XAU_M5_2020-2025
2022.03.01 16:56:40,252,XAUUSD,buy,0.06,1926.27,1909.81,1954.16,2022.03.02 12:26:40,1927.02,-0.1,-5.46,4.5,XAU_M5_2020-2025
2022.03.02 12:30:40,254,XAUUSD,buy,0.03,1926.27,1897.59,1963.59,2022.03.03 11:24:40,1927.02,-0.05,-8.19,2.25,XAU_M5_2020-2025
2022.03.03 22:18:40,256,XAUUSD,buy,0.14,1938.7,1931.7,1951.27,2022.03.04 03:24:40,1939.45,-0.24,-12.74,10.5,XAU_M5_2020-2025
2022.03.04 04:29:40,258,XAUUSD,buy,0.07,1938.7,1925.44,1964.15,2022.03.04 18:49:40,1964.15,-0.12,0.0,178.15,XAU_M5_2020-2025
2022.03.08 08:33:40,260,XAUUSD,buy,0.07,2002.58,1988.36,2024.28,2022.03.08 10:20:40,2003.33,-0.13,0.0,5.25,XAU_M5_2020-2025
2022.03.08 10:40:40,262,XAUUSD,buy,0.03,2002.58,1971.17,2051.55,2022.03.08 17:06:40,2051.55,-0.06,0.0,146.91,XAU_M5_2020-2025
2022.03.09 14:40:40,264,XAUUSD,buy,0.06,2020.92,2006.02,2051.56,2022.03.09 15:01:40,2006.02,-0.11,0.0,-89.4,XAU_M5_2020-2025
2022.03.16 21:50:40,266,XAUUSD,buy,0.03,1927.07,1897.25,1972.52,2022.03.18 05:35:40,1927.82,-0.05,-10.92,2.25,XAU_M5_2020-2025
2022.03.21 19:46:40,268,XAUUSD,buy,0.11,1930.4,1922.01,1946.79,2022.03.22 10:02:40,1931.15,-0.19,-10.01,8.25,XAU_M5_2020-2025
2022.03.22 14:49:40,270,XAUUSD,buy,0.07,1930.4,1917.54,1949.32,2022.03.22 16:04:40,1917.54,-0.12,0.0,-90.02,XAU_M5_2020-2025
2022.03.23 16:05:20,272,XAUUSD,buy,0.09,1935.65,1924.93,1954.65,2022.03.24 13:48:40,1954.65,-0.16,-24.57,171.0,XAU_M5_2020-2025
2022.03.24 16:18:40,274,XAUUSD,buy,0.05,1957.86,1939.5,1989.08,2022.03.28 08:30:40,1939.5,-0.09,-9.1,-91.8,XAU_M5_2020-2025
2022.03.30 15:16:40,276,XAUUSD,buy,0.08,1929.22,1916.79,1947.24,2022.03.31 03:14:40,1929.97,-0.14,-21.84,6.0,XAU_M5_2020-2025
2022.03.31 03:45:40,278,XAUUSD,buy,0.14,1932.16,1925.11,1942.46,2022.03.31 05:59:40,1925.11,-0.24,0.0,-98.7,XAU_M5_2020-2025
2022.03.31 10:37:40,280,XAUUSD,buy,0.1,1932.16,1922.43,1948.52,2022.03.31 20:25:40,1948.52,-0.18,0.0,163.6,XAU_M5_2020-2025
2022.04.01 01:46:40,282,XAUUSD,buy,0.19,1935.77,1930.68,1944.75,2022.04.01 10:12:40,1930.68,-0.33,0.0,-96.71,XAU_M5_2020-2025
2022.04.01 12:10:40,284,XAUUSD,buy,0.11,1935.77,1927.31,1950.28,2022.04.01 13:59:40,1927.31,-0.19,0.0,-93.06,XAU_M5_2020-2025
2022.04.04 16:40:40,286,XAUUSD,buy,0.06,1936.0,1920.99,1959.38,2022.04.05 18:59:40,1920.99,-0.1,-5.46,-90.06,XAU_M5_2020-2025
2022.04.07 15:08:40,288,XAUUSD,buy,0.13,1933.43,1925.79,1946.69,2022.04.07 15:47:40,1925.79,-0.23,0.0,-99.32,XAU_M5_2020-2025
2022.04.07 17:01:20,290,XAUUSD,buy,0.07,1934.03,1920.14,1957.61,2022.04.08 23:00:00,1944.07,-0.12,-6.37,70.28,XAU_M5_2020-2025
2022.04.12 15:54:40,292,XAUUSD,buy,0.04,1969.6,1946.22,2001.29,2022.04.14 12:04:40,1970.35,-0.07,-14.56,3.0,XAU_M5_2020-2025
2022.04.18 02:27:20,294,XAUUSD,buy,0.17,1980.31,1974.59,1990.44,2022.04.18 09:52:20,1990.44,-0.3,0.0,172.21,XAU_M5_2020-2025
2022.04.20 22:33:40,296,XAUUSD,buy,0.2,1955.06,1950.19,1964.02,2022.04.21 08:12:40,1950.19,-0.35,-54.6,-97.4,XAU_M5_2020-2025
2022.04.26 16:30:40,298,XAUUSD,buy,0.08,1909.58,1897.6,1930.85,2022.04.26 21:27:40,1897.6,-0.14,0.0,-95.84,XAU_M5_2020-2025
2022.04.28 22:15:40,300,XAUUSD,buy,0.14,1895.18,1888.35,1907.09,2022.04.29 08:03:40,1907.09,-0.24,-12.74,166.74,XAU_M5_2020-2025
2023.01.24 11:52:20,302,XAUUSD,buy,0.17,1935.52,1929.9,1946.29,2023.01.24 16:12:40,1929.9,-0.3,0.0,-95.54,XAU_M5_2020-2025
2023.01.26 16:01:20,304,XAUUSD,buy,0.1,1939.75,1930.02,1956.65,2023.01.26 16:49:40,1930.02,-0.17,0.0,-97.3,XAU_M5_2020-2025
2023.02.01 01:11:40,306,XAUUSD,buy,0.3,1927.43,1924.17,1933.23,2023.02.01 09:44:20,1924.17,-0.52,0.0,-97.8,XAU_M5_2020-2025
2023.02.01 13:03:40,308,XAUUSD,buy,0.19,1927.43,1922.42,1936.67,2023.02.01 19:03:20,1922.42,-0.33,0.0,-95.19,XAU_M5_2020-2025
2023.02.01 21:39:40,310,XAUUSD,buy,0.06,1933.2,1918.28,1955.69,2023.02.02 01:13:40,1955.69,-0.11,-16.38,134.94,XAU_M5_2020-2025
2023.03.03 06:40:40,312,XAUUSD,buy,0.37,1838.48,1835.81,1843.83,2023.03.03 08:50:40,1843.83,-0.61,0.0,197.95,XAU_M5_2020-2025
